DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NP202200000277,NPGE81FL,NP,2022,277,NP2022DHS,15441.30371,11027.33301,4160.575195,3141.845215,1640.965088,50.69399643,36.87112808,41.08343887,50.79251099,48.59135056,24.47060585,23.61416626,24.14336777,22.61291695,22.42589951,12.01896763,12.10338593,12.64487839,12.31480122,12.36675358,5,1218.484375,0.362108529,0.364357799,0.386502624,0.402662843,0.415756673,3.561836004,3.200629234,3.50573349,3.729123116,4.006779194,36.74365616,12,14.7914896,19.08893967,19.19475746,19.55676079,18.57842064,17.17663002,76.80575562,516.4070435,51.52754211,13.73318672,4.272670269,23.72387123,23.95416641,24.87426376,23.79986954,23.59153748,17.69383621,17.87022591,18.52673531,17.6121521,17.39019203,11.69969654,11.84665775,12.22417545,11.48398399,11.22369862,0,13.70727253,14.77534771,14.9701519,14.54392338,11.92735958,2.961588621,2.963758707,3.095529556,2.936111212,2.952430487,150.1347656,109.2771301,127.1750031,149.1324615,143.4625854,2012.782349,1510.783203,1780.179565,1588.221558,2048.562012,10.39072418,12.3691206,17.13180733,21.21862221,22.7691288,23.74127197,23.50018692,23.41320992,22.52978325,19.89342117,15.1650629,11.38692474,68.40820313,4370.500977,2046.19873,957.001709,437.3818665,217.6250305,19290.08398,11105.32227,5805.039063,2804.969971,1211.345703,1016.088501,584.9632568,305.7754211,147.7493744,63.80658722,6.0522089,5.607491016,5.378202915,6.662495613,6.288398266
NP202200000278,NPGE81FL,NP,2022,278,NP2022DHS,5249.855469,4594.168945,5328.025391,4614.286621,4621.191895,49.98732758,36.0956192,40.13651276,51.26953506,46.90505219,21.44647789,20.71199036,21.41681862,20.00011635,19.74071693,12.0839262,12.20193863,12.69771481,12.39966774,12.46403408,5,1842.021362,0.367421716,0.379105151,0.373199075,0.41496557,0.427721828,5.307319164,4.824891567,5.159787178,5.476686954,5.887548923,36.83688736,12,1.047191381,14.79952717,15.578125,16.05882454,14.95806694,13.97753143,28.40639305,64.65945435,25.79370689,2.393572569,3.424325466,20.95853615,21.17754555,22.07701111,21.1095047,20.90811729,14.89597797,15.04690361,15.70520878,14.87835693,14.65402222,8.866623878,8.971282005,9.371311188,8.706177711,8.440423012,0,8.152575493,10.44425869,10.70083332,9.916018486,8.214345932,2.786675453,2.776866436,2.898799181,2.772916794,2.801041842,139.2984467,100.2327118,116.3476944,142.166153,131.3830109,1754.948975,1327.269287,1525.684937,1463.579224,1736.763062,7.73233366,9.279877663,13.21498013,17.43100357,19.12067986,20.17918396,19.77336693,19.55067062,18.50000381,16.27926826,11.61357117,8.601053238,76.07226563,922.7055664,838.8883057,743.6858521,632.3327026,605.1106567,4553.945801,4825.527344,4642.786621,4129.160156,3282.173584,240.2487335,254.5763245,244.9356232,217.8386688,173.1549072,6.623682022,6.190517902,5.876449585,7.494344234,6.950293541
NP202200000279,NPGE81FL,NP,2022,279,NP2022DHS,1995.911255,2256.818848,1968.175903,2172.835693,2107.08374,44.39813232,31.72402954,33.31458282,46.11452103,41.83555984,22.30469704,21.86124992,22.32482529,20.93819427,20.04135513,11.93797779,12.15611935,12.5520401,12.306077,12.42556477,5,1893.973389,0.352531433,0.354869425,0.359648257,0.393426925,0.403343081,6.794591904,6.515433788,6.730885506,6.895998001,7.336280346,24.97387314,12,3.846491575,15.00763321,15.3294096,15.81944466,15.37369823,14.18362999,34.68716812,56.14057541,26.93850327,3.278614759,5.147855759,19.43402863,19.63602448,20.50707436,19.64674377,19.48155403,13.44062519,13.53350735,14.2072916,13.47078991,13.24448776,7.485980988,7.475607872,7.944097042,7.33268261,7.047396183,0,7.710567951,8.797569275,9.314063072,9.809201241,8.325903893,2.849218845,2.813151121,2.913498402,2.842361212,2.842621565,126.5,89.24449158,97.0619812,131.0741272,118.9226608,1746.544312,1385.575806,1558.402222,1357.486206,1652.27478,7.548565388,9.039940834,13.06416893,17.40511322,19.17415428,20.35411072,19.75168037,19.44547081,18.53171921,16.12568855,11.39381695,8.422511101,203.0976563,449.5092468,412.0917053,360.8474731,297.7611084,275.9069519,2485.52124,2633.749512,2534.010254,2253.675293,1791.394287,131.2291718,139.0552521,133.7892761,118.9883041,94.58104706,6.820698738,6.41577673,5.783016205,7.95272541,7.289053917
NP202200000280,NPGE81FL,NP,2022,280,NP2022DHS,2043.860596,2102.998047,2106.584717,2201.680176,2277.53418,42.08970261,29.84700584,31.03212738,44.11629105,39.65155792,19.42381287,19.67760468,20.42994308,18.87844849,17.61022568,12.05221367,12.26595783,12.67970276,12.38478088,12.50206947,5,2065.694336,0.362910658,0.368107826,0.352116495,0.394121587,0.421653748,8.621975899,8.414785385,8.427181244,8.702409744,9.11427784,29.6241951,12,2.96959877,12.45068169,12.73265076,13.84456062,12.70439243,11.92383957,39.78692627,68.51426697,67.8296814,4.288484097,7.851030827,17.99745369,18.20153427,19.09445953,18.19824982,18.03977203,11.94710636,12.04369259,12.73044014,11.98595238,11.76636314,5.931004047,5.926764965,6.40011549,5.804094315,5.526099682,0,5.477550507,5.787696838,7.259178162,6.530335426,6.237453461,2.832783699,2.800072432,2.893475056,2.827083349,2.824797392,119.2310181,83.57376862,89.79068756,124.7204285,112.0076141,1720.382446,1398.098389,1527.024048,1336.276367,1640.034546,5.672444344,6.966815948,10.93083382,15.16331482,17.80951881,19.44192505,18.21784401,17.85616302,17.28091049,14.30358791,9.328966141,6.491027355,254.1787109,419.7121277,384.0042725,344.3478394,301.7138672,298.2261353,921.6318359,976.5948486,939.6115112,835.6633301,664.2493896,48.69801712,51.60219955,49.64804077,44.15553284,35.09820938,6.982654572,6.586737156,5.89897728,8.244623184,7.515326977
NP202200000281,NPGE81FL,NP,2022,281,NP2022DHS,1783.840698,2112.158691,1896.032349,2199.685303,2107.414063,45.99029922,33.26736832,35.550354,47.79697037,43.43508148,20.26188087,20.39068222,20.79513931,19.1535778,18.70254707,11.91384602,12.1297884,12.51795483,12.31348419,12.42978859,5,1768.037231,0.357600838,0.369019091,0.383308738,0.400711924,0.41004321,6.027589321,5.689415455,5.971950054,6.147815228,6.617987633,31.68911362,12,3.280480385,13.82114315,14.33847809,15.11355305,14.28324032,13.06110859,36.20846939,72.1757431,34.41612244,2.56614399,4.572239876,20.00879669,20.2104454,21.06534958,20.23707962,20.0641346,14.02719975,14.12054443,14.78136635,14.0526762,13.82139778,8.085576057,8.078964233,8.537384033,7.914916039,7.625636578,0.002901222,7.380403996,8.286273956,9.431967735,9.412904739,7.419670105,2.832667828,2.792028427,2.898625612,2.825000048,2.83232069,130.2752228,92.88343811,103.0471725,135.0264435,123.0220795,1951.825928,1508.56958,1717.452515,1517.390747,1854.236206,8.15116787,9.793830872,14.23859882,18.40271759,20.17217827,21.3072052,21.00940704,20.7035675,19.70792007,17.07637596,12.31452942,9.080578804,166.390625,409.366272,384.3853149,347.1250916,300.4736023,274.9656677,2495.176514,2643.771973,2543.458496,2261.909912,1797.809326,131.6874084,139.5298004,134.2355652,119.3763428,94.88260651,6.773273945,6.367021084,5.822594166,7.829229832,7.201634884
NP202200000282,NPGE81FL,NP,2022,282,NP2022DHS,19959.80469,17881.9043,19724.6875,17920.41797,17699.87695,48.88640976,35.33844757,38.85792923,50.256073,46.00058746,22.33261299,21.38468742,22.35208321,20.1765976,19.9950676,12.01419258,12.16224003,12.62352467,12.35863781,12.43984413,5,1563.709961,0.386538804,0.395842195,0.401527941,0.429012507,0.432749867,5.242556572,4.803866863,5.132513046,5.398966789,5.828046799,37.38081741,12,0.619081676,15.14454556,15.58008671,17.01210022,15.37734413,14.11367607,33.99251938,80.73245239,21.22294998,2.250943661,3.082337618,20.94105911,21.15486145,22.03910637,21.11523438,20.92217827,14.91206646,15.04539967,15.70382023,14.90520859,14.67821217,8.918880463,8.989626884,9.407595634,8.751605988,8.477343559,0,7.956477165,9.775485992,11.67211819,10.57809067,8.2322855,2.811501741,2.792317867,2.909852505,2.799305677,2.820486069,137.4442291,98.67617035,113.0708389,140.6821136,129.7440186,1838.062988,1399.458862,1596.605591,1495.352051,1825.102173,7.750634193,9.252453804,13.16848087,17.39546776,19.08841705,20.12981796,19.80011559,19.55637932,18.55098534,16.22115326,11.54588985,8.575167656,100.0146484,3677.855713,3265.208984,2871.335693,2455.778564,2317.667236,14261.05273,15111.5332,14539.26465,12930.80176,10278.39453,752.3585205,797.2265625,767.0358887,682.1795654,542.2487183,6.627495766,6.202056885,5.821623325,7.532590866,6.976965904
NP202200000283,NPGE81FL,NP,2022,283,NP2022DHS,3564.626953,3516.405518,3599.548828,3314.847168,3288.222412,47.4522171,34.36419678,37.20676804,48.61775589,45.03396606,20.84469604,20.20885468,20.93888855,19.20972252,19.23125458,11.91948795,12.09678841,12.52369881,12.29518318,12.39765644,5,1407.286133,0.382059067,0.378775001,0.395522058,0.412145644,0.423000842,4.736297607,4.375334263,4.690855026,4.877977371,5.295078278,28.94311523,12,2.634118795,14.9370451,15.01913166,16.30500031,15.05378437,13.92671967,29.14815903,61.39159775,19.8607254,3.062351942,2.308639526,21.62213707,21.83402824,22.70290756,21.80664063,21.62330818,15.63932323,15.75807285,16.41701508,15.62881947,15.39956665,9.695356369,9.735720634,10.17191887,9.505685806,9.219878197,0,9.02939415,9.829409599,11.67111111,10.89784718,8.622184753,2.888151169,2.861501694,2.973828077,2.876389027,2.885069609,137.0491791,98.33320618,110.6465302,139.8435822,129.9261322,1823.172363,1399.85791,1618.735229,1467.401611,1831.329346,8.963452339,10.66100502,14.98124123,19.21168709,20.7573204,21.6480217,21.57444954,21.2922554,20.25864029,17.80954933,13.1195488,9.869419098,125.0634766,599.6848755,545.7637939,468.8708191,381.1462708,359.9026489,3438.204834,3587.272461,3399.05542,2977.73291,2331.925781,181.3157654,189.1769257,179.2511902,157.0325012,122.9754791,6.491289139,6.07030344,5.622890472,7.371748924,6.845290661
NP202200000284,NPGE81FL,NP,2022,284,NP2022DHS,8416.77832,8209.128906,8178.175293,8018.260254,8078.238281,50.57289124,36.63026428,40.87848663,51.21854782,47.93580627,24.6758709,23.61435127,24.12335587,23.12129593,22.87649345,12.07385731,12.16652203,12.69424248,12.37154293,12.42583942,5,1209.404297,0.35959816,0.370951891,0.378887504,0.403284729,0.409999967,4.456242561,4.019856453,4.342252731,4.628839493,4.967479706,34.91601563,12,3.780951262,18.51275826,18.8286972,19.32618713,18.33178902,16.84622002,43.54836655,132.2520142,30.19081497,3.233120918,2.430077314,22.34950829,22.57615662,23.48985863,22.45638084,22.24943542,16.29250526,16.46148682,17.11909676,16.23946762,16.01721764,10.26905441,10.40496254,10.78901958,10.08291435,9.82167244,0,12.34964657,14.04304409,14.52901649,13.5422802,10.81594658,2.86757803,2.86679697,2.994285345,2.847916603,2.871875048,145.0217133,105.011528,122.4018555,145.8661499,137.6656494,2098.104492,1528.786255,1831.055908,1670.260864,2044.393311,9.830374718,11.72436237,16.61462975,20.53268433,22.02762604,23.0810585,22.98575401,22.92888641,21.85129738,19.18549919,14.47531605,10.83970928,64.34082031,1665.033569,1498.974609,1299.2052,1098.806519,1057.785156,8680.041016,9197.689453,8849.375977,7870.378906,6255.981934,457.5689087,484.856781,466.4954224,414.8875122,329.7844849,6.337397099,5.895587444,5.64138031,7.067295551,6.611855984
NP202200000285,NPGE81FL,NP,2022,285,NP2022DHS,1901.643066,2083.463623,2124.816895,2262.317871,2382.055664,38.74754715,26.3082962,24.50897217,40.58220673,36.39923477,22.75712013,22.68979073,22.99291611,21.57715225,21.3644619,11.69958019,11.89043713,12.29665852,11.89275265,12.00610542,4,2064.03418,0.33638075,0.350675642,0.341694862,0.377124369,0.404831439,4.851706982,4.714697361,4.818172455,4.93001318,5.25813055,33.44588852,10,4.212542057,16.3285675,15.99407387,16.54564285,15.62960052,15.37368011,49.75931931,101.4790649,36.74685287,6.36193037,25.11867142,21.28122139,21.43508339,22.35528183,21.38360786,21.23479462,15.4061203,15.46417809,16.18333435,15.41307926,15.20931721,9.572569847,9.541146278,10.05512142,9.485286713,9.219617844,0,9.900012016,9.298356056,10.09836864,9.682048798,9.382899284,3.048871517,3.014467716,3.098061323,3.021730423,3.019661427,118.1362839,79.30551147,75.93029785,122.6284866,109.9133682,2142.266357,1514.511841,1518.473389,1542.254517,1943.380371,7.750909805,9.230855942,13.36101627,17.8859024,19.4060688,20.52963448,20.11249733,19.8897686,18.81319618,16.2488308,11.51498985,8.627038002,253.4833984,293.9338379,285.5337524,260.4699097,227.3148956,225.9278717,2425.638428,2659.163086,2646.919922,2435.486816,2002.846069,128.2690582,140.6179657,139.9705505,128.789856,105.9115753,6.336241245,6.021741867,4.94871664,7.667423248,6.979513645
NP202200000286,NPGE81FL,NP,2022,286,NP2022DHS,2641.931152,2818.240479,2780.959229,2960.732422,3089.277832,39.88529205,27.20337486,25.50032043,41.29615021,37.40774918,22.2438755,21.90682793,22.44839096,21.0213089,20.42259789,11.66841698,11.86760712,12.25733566,11.88450527,12.01322365,5,1510.980469,0.331491858,0.33859548,0.316205144,0.359877884,0.380299121,4.223408699,4.084810257,4.293615341,4.308997631,4.638998985,26.5895977,11,4.458783627,16.36763954,16.15498161,16.82312393,15.96196747,15.51061058,60.66181946,121.0478287,54.21943283,4.463818073,12.96177483,21.87306213,22.0346489,22.94130516,21.98439026,21.84095764,16.01558113,16.07702637,16.79097176,16.02002335,15.81313705,10.19826412,10.16440964,10.68133736,10.09613705,9.821354866,0,10.49140167,10.40313625,11.19785881,10.90262699,10.59862328,3.070920229,3.036689758,3.120110035,3.044126272,3.036762238,122.4845505,82.60820007,79.56380463,125.7106934,113.5984421,1999.376831,1430.960205,1435.197021,1384.028442,1788.420288,8.4292593,9.98080349,14.25740719,18.70770264,20.16405296,21.12597084,20.81777954,20.58443832,19.48805237,16.97751999,12.2399168,9.280136108,139.6640625,420.1697693,386.2331543,346.2865601,297.4907532,293.0048828,2643.331543,2897.814453,2884.472656,2654.063965,2182.595215,139.6707611,153.1173553,152.412384,140.2378387,115.3259506,6.284140587,5.940943241,4.894228935,7.527501106,6.86944437
NP202200000287,NPGE81FL,NP,2022,287,NP2022DHS,1871.613403,1636.651123,1782.036011,1558.905029,1532.269165,39.88138199,27.24619865,24.70033264,41.03209305,37.4561882,23.71556854,23.48145866,23.71729088,22.42458344,21.94530869,11.58554649,11.77825546,12.14205742,11.78450584,11.92942715,4,1561.103516,0.327775002,0.342018247,0.327191651,0.36073333,0.395223111,2.780260324,2.638190031,3.055976391,2.881080627,3.152656078,27.60020828,10,4.469494343,17.76636505,17.62062454,18.09599113,17.26796913,16.77015305,71.1075058,136.7567444,52.22013092,6.751271248,14.63847733,23.39713478,23.55039024,24.43945313,23.47513008,23.34049606,17.58502579,17.63906288,18.34791756,17.55937576,17.35573006,11.80937576,11.77135468,12.29661465,11.68919277,11.40885448,0,11.8171587,11.75979137,12.47468758,12.11135387,11.59499836,3.157031298,3.117708445,3.199739695,3.120052099,3.113151073,125.9067688,84.9457016,79.03463745,128.0222626,116.6067734,1802.933594,1280.123169,1251.685303,1266.371704,1732.645142,9.324412346,10.98104382,15.5921402,19.77344513,21.28759193,22.00431061,21.67986107,21.49875259,20.48002625,17.96287346,13.23668289,10.20089436,88.67675781,255.5292358,224.2991486,193.8768311,156.6368561,145.3292236,1315.218384,1441.838989,1435.200684,1320.55835,1085.973877,69.44017029,76.12541962,75.77493286,69.72210693,57.33664703,6.04497385,5.69390583,4.582747459,7.222408772,6.594583035
NP202200000288,NPGE81FL,NP,2022,288,NP2022DHS,4167.67334,4104.628418,4343.031738,4433.687012,4998.450195,40.13465118,27.62055206,25.36287117,40.68435669,37.81164169,24.32659149,24.25753593,24.32600784,23.06434059,22.18107796,11.59214401,11.79639816,12.15212727,11.83185768,11.99531269,5,1679.345581,0.342776895,0.347571522,0.348586977,0.371412486,0.388622969,2.185928822,2.049270868,2.506102324,2.285117149,2.554209948,29.78892136,11,4.06324625,18.77804947,19.02272606,19.2708168,18.51055527,17.72321129,64.33321381,214.9946136,61.38539886,7.03171587,11.96225357,24.42929649,24.59309959,25.47469521,24.52161407,24.38754463,18.61315155,18.67278671,19.3776474,18.58385468,18.37014008,12.83715343,12.79670143,13.32256985,12.68975735,12.39223099,0.015259428,13.22950745,13.78791618,14.21562481,13.9567709,13.26534367,3.221397638,3.184678793,3.267751694,3.186284781,3.170182228,129.2896729,87.96258545,82.87956238,129.6319427,119.8697968,2041.037842,1443.245605,1449.059448,1416.77002,2071.380615,9.705629349,11.48947525,16.23308563,20.60624504,22.21159935,22.70275307,22.27848434,22.08535767,21.16607475,18.73942566,13.97233391,10.65086555,52.63085938,611.0270996,562.5296021,494.7886963,445.4914246,474.0817871,3196.716309,3504.475342,3488.340576,3209.695557,2639.523926,168.5807343,184.8105927,183.9597168,169.2651978,139.1968689,5.864552498,5.484496593,4.44444418,6.874978065,6.32851553
NP202200000289,NPGE81FL,NP,2022,289,NP2022DHS,3448.650146,3197.47583,3678.587646,3479.804199,3500.443848,41.54367828,29.18767738,28.74160194,41.41324997,39.629879,25.5489769,25.7393055,25.98993111,24.65503502,23.33218956,11.67261314,11.90217018,12.27460957,12.02122402,12.18450546,5,1042.888672,0.330671012,0.319373935,0.322724491,0.348614752,0.380906314,2.427773476,2.284687519,2.62360239,2.521419287,2.819856644,24.95324135,11,5.193750858,19.62909126,20.4557476,21.03854179,20.10543442,18.85041809,55.70743942,125.0399323,68.03231812,1.873909116,2.95243001,24.88250923,25.07486916,25.95620728,25.01375961,24.86480141,19.01905441,19.09895897,19.79340172,18.97942734,18.74839401,13.20881081,13.17269993,13.68051243,12.99145031,12.67921066,0.020031976,13.70920467,15.17218781,16.08715248,15.55583286,14.36864758,3.229600668,3.196310759,3.290147543,3.205772638,3.177560806,134.1694794,93.29288483,94.5641098,132.7614594,125.9263458,1645.766235,1181.537109,1293.784912,1175.369141,1665.927734,10.864501,12.74619198,17.39819908,22.76660728,24.76584244,25.11672783,23.99114418,23.74766922,22.86367226,20.64406204,15.59182072,11.78383541,74.3046875,496.8374023,427.7268982,382.9999084,340.5884399,323.6311951,3981.115479,4373.45752,4362.365234,4022.242432,3314.601074,209.7018127,230.3680878,229.7838135,211.8681335,174.59375,5.794092655,5.372630119,4.585299492,6.56625843,6.147300243
NP202200000290,NPGE81FL,NP,2022,290,NP2022DHS,3062.672363,2609.113037,3412.533936,2679.809082,2821.4646,41.1987381,28.59153557,27.59968948,41.08718872,38.98694992,26.51153946,26.99119186,26.94612312,25.85850716,24.82806778,11.63343525,11.86691284,12.23572063,11.95541096,12.1201973,5,1043.295776,0.335618317,0.318817347,0.334589183,0.34996444,0.385855317,2.408816576,2.269826412,2.648712397,2.494963884,2.803567648,28.52330208,11,4.535404205,20.2497406,21.60741997,21.76280594,21.15398026,20.03871155,55.89733887,104.393898,84.98125458,1.487377763,2.70690155,24.60183716,24.7864151,25.674263,24.73139572,24.58734131,18.75826073,18.82964516,19.53242111,18.73350716,18.50462914,12.96840286,12.91950226,13.43854141,12.77598476,12.46714401,0,13.98794174,16.22364616,16.57949066,16.44945526,15.24935722,3.222931147,3.190205574,3.280975103,3.198437691,3.169516802,132.7807007,91.21287537,90.55389404,131.4148102,123.5697937,1818.968506,1297.200195,1411.938843,1351.303467,1862.400513,10.74546337,12.61557484,17.29596901,22.52499962,24.54947472,24.81331825,23.77962494,23.54302788,22.64180183,20.36491013,15.38843727,11.67396927,79.14160156,381.2315979,349.0215149,314.8295898,262.2882996,260.8566284,2596.328369,2852.19873,2844.9646,2623.149902,2161.653564,136.8124237,150.2953949,149.9141998,138.225769,113.9074173,5.845110893,5.429554462,4.551504612,6.689593315,6.230465889
NP202200000291,NPGE81FL,NP,2022,291,NP2022DHS,4528.496094,4390.305664,5112.061523,4211.553223,4239.373535,41.19811249,28.84276962,28.17478752,41.00901413,39.23932266,25.76534081,26.0004158,26.07239532,24.96427155,23.61833763,11.66106796,11.89296913,12.26393223,12.00273418,12.16862011,5,882.8447876,0.329243749,0.312559873,0.316938043,0.349961996,0.377398878,2.329830647,2.195104122,2.539036512,2.420143366,2.713788986,32.62537003,11,4.200370312,19.96318245,20.80635452,21.27895927,20.53484344,19.24427414,56.91502762,131.0560455,96.014328,1.930777788,2.784335613,25.00533867,25.19492149,26.07955742,25.13242149,24.98554802,19.14726639,19.22395897,19.921875,19.10807419,18.87695313,13.3436203,13.30195332,13.81497383,13.1290369,12.81627655,0.03786869,14.16102219,15.61229134,16.48552132,16.10541725,14.87020969,3.24609375,3.212369919,3.305338621,3.220963717,3.191536427,133.7329407,92.65364838,93.12721252,132.0885468,125.2337265,1621.626709,1154.376953,1254.627075,1137.689697,1616.681641,11.35548115,13.33429623,18.1352272,23.36731339,25.40644646,25.64975548,24.61257744,24.33463669,23.46992874,21.24886322,16.13572693,12.25663376,67.26074219,551.2868652,587.2918701,490.2033997,412.2088928,391.9483948,2793.186523,3068.457275,3060.674805,2822.041504,2325.553955,147.1286621,161.6283112,161.2183838,148.6485748,122.4965286,5.764205456,5.343203068,4.52855444,6.540130138,6.120755196
